-9.49E-06	-0.000005694	-0.000005694	-0.000005694	-0.000005694	-0.000005694	-0.000005694	-0.000005694	-0.000005694	-0.000005694	-0.000005694	-0.000005694	-0.000005694	-0.000005694	-0.000005694	-0.000005694
-1.00E-05	-0.000006	-0.000006	-0.000006	-0.000006	-0.000006	-0.000006	-0.000006	-0.000006	-0.000006	-0.000006	-0.000006	-0.000006	-0.000006	-0.000006	-0.000006
-1.06E-05	-0.00000636	-0.00000636	-0.00000636	-0.00000636	-0.00000636	-0.00000636	-0.00000636	-0.00000636	-0.00000636	-0.00000636	-0.00000636	-0.00000636	-0.00000636	-0.00000636	-0.00000636
-1.11E-05	-0.00000666	-0.00000666	-0.00000666	-0.00000666	-0.00000666	-0.00000666	-0.00000666	-0.00000666	-0.00000666	-0.00000666	-0.00000666	-0.00000666	-0.00000666	-0.00000666	-0.00000666
-1.16E-05	-0.00000696	-0.00000696	-0.00000696	-0.00000696	-0.00000696	-0.00000696	-0.00000696	-0.00000696	-0.00000696	-0.00000696	-0.00000696	-0.00000696	-0.00000696	-0.00000696	-0.00000696
-1.20E-05	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072
-1.25E-05	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075
-1.30E-05	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078
-1.34E-05	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804
-1.38E-05	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828
-1.42E-05	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852
-1.46E-05	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876
-1.49E-05	-0.00000894	-0.00000894	-0.00000894	-0.00000894	-0.00000894	-0.00000894	-0.00000894	-0.00000894	-0.00000894	-0.00000894	-0.00000894	-0.00000894	-0.00000894	-0.00000894	-0.00000894
-1.53E-05	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918
-1.56E-05	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936
-1.58E-05	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948
-1.61E-05	-0.00000966	-0.00000966	-0.00000966	-0.00000966	-0.00000966	-0.00000966	-0.00000966	-0.00000966	-0.00000966	-0.00000966	-0.00000966	-0.00000966	-0.00000966	-0.00000966	-0.00000966
-1.63E-05	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978
-1.66E-05	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996
-1.67E-05	-0.00001002	-0.00001002	-0.00001002	-0.00001002	-0.00001002	-0.00001002	-0.00001002	-0.00001002	-0.00001002	-0.00001002	-0.00001002	-0.00001002	-0.00001002	-0.00001002	-0.00001002
-1.69E-05	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014
-1.70E-05	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102
-1.72E-05	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032
-1.73E-05	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038
-1.73E-05	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038
-1.74E-05	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044
-1.74E-05	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044
-1.74E-05	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044
-1.74E-05	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044	-0.00001044
-1.73E-05	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038
-1.73E-05	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038	-0.00001038
-1.72E-05	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032	-0.00001032
-1.71E-05	-0.00001026	-0.00001026	-0.00001026	-0.00001026	-0.00001026	-0.00001026	-0.00001026	-0.00001026	-0.00001026	-0.00001026	-0.00001026	-0.00001026	-0.00001026	-0.00001026	-0.00001026
-1.70E-05	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102	-0.0000102
-1.69E-05	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014	-0.00001014
-1.68E-05	-0.00001008	-0.00001008	-0.00001008	-0.00001008	-0.00001008	-0.00001008	-0.00001008	-0.00001008	-0.00001008	-0.00001008	-0.00001008	-0.00001008	-0.00001008	-0.00001008	-0.00001008
-1.66E-05	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996	-0.00000996
-1.65E-05	-0.0000099	-0.0000099	-0.0000099	-0.0000099	-0.0000099	-0.0000099	-0.0000099	-0.0000099	-0.0000099	-0.0000099	-0.0000099	-0.0000099	-0.0000099	-0.0000099	-0.0000099
-1.63E-05	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978	-0.00000978
-1.62E-05	-0.00000972	-0.00000972	-0.00000972	-0.00000972	-0.00000972	-0.00000972	-0.00000972	-0.00000972	-0.00000972	-0.00000972	-0.00000972	-0.00000972	-0.00000972	-0.00000972	-0.00000972
-1.60E-05	-0.0000096	-0.0000096	-0.0000096	-0.0000096	-0.0000096	-0.0000096	-0.0000096	-0.0000096	-0.0000096	-0.0000096	-0.0000096	-0.0000096	-0.0000096	-0.0000096	-0.0000096
-1.58E-05	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948	-0.00000948
-1.56E-05	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936	-0.00000936
-1.55E-05	-0.0000093	-0.0000093	-0.0000093	-0.0000093	-0.0000093	-0.0000093	-0.0000093	-0.0000093	-0.0000093	-0.0000093	-0.0000093	-0.0000093	-0.0000093	-0.0000093	-0.0000093
-1.53E-05	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918	-0.00000918
-1.51E-05	-0.00000906	-0.00000906	-0.00000906	-0.00000906	-0.00000906	-0.00000906	-0.00000906	-0.00000906	-0.00000906	-0.00000906	-0.00000906	-0.00000906	-0.00000906	-0.00000906	-0.00000906
-1.50E-05	-0.000009	-0.000009	-0.000009	-0.000009	-0.000009	-0.000009	-0.000009	-0.000009	-0.000009	-0.000009	-0.000009	-0.000009	-0.000009	-0.000009	-0.000009
-1.48E-05	-0.00000888	-0.00000888	-0.00000888	-0.00000888	-0.00000888	-0.00000888	-0.00000888	-0.00000888	-0.00000888	-0.00000888	-0.00000888	-0.00000888	-0.00000888	-0.00000888	-0.00000888
-1.46E-05	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876	-0.00000876
-1.45E-05	-0.0000087	-0.0000087	-0.0000087	-0.0000087	-0.0000087	-0.0000087	-0.0000087	-0.0000087	-0.0000087	-0.0000087	-0.0000087	-0.0000087	-0.0000087	-0.0000087	-0.0000087
-1.43E-05	-0.00000858	-0.00000858	-0.00000858	-0.00000858	-0.00000858	-0.00000858	-0.00000858	-0.00000858	-0.00000858	-0.00000858	-0.00000858	-0.00000858	-0.00000858	-0.00000858	-0.00000858
-1.42E-05	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852	-0.00000852
-1.41E-05	-0.00000846	-0.00000846	-0.00000846	-0.00000846	-0.00000846	-0.00000846	-0.00000846	-0.00000846	-0.00000846	-0.00000846	-0.00000846	-0.00000846	-0.00000846	-0.00000846	-0.00000846
-1.40E-05	-0.0000084	-0.0000084	-0.0000084	-0.0000084	-0.0000084	-0.0000084	-0.0000084	-0.0000084	-0.0000084	-0.0000084	-0.0000084	-0.0000084	-0.0000084	-0.0000084	-0.0000084
-1.39E-05	-0.00000834	-0.00000834	-0.00000834	-0.00000834	-0.00000834	-0.00000834	-0.00000834	-0.00000834	-0.00000834	-0.00000834	-0.00000834	-0.00000834	-0.00000834	-0.00000834	-0.00000834
-1.38E-05	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828	-0.00000828
-1.37E-05	-0.00000822	-0.00000822	-0.00000822	-0.00000822	-0.00000822	-0.00000822	-0.00000822	-0.00000822	-0.00000822	-0.00000822	-0.00000822	-0.00000822	-0.00000822	-0.00000822	-0.00000822
-1.36E-05	-0.00000816	-0.00000816	-0.00000816	-0.00000816	-0.00000816	-0.00000816	-0.00000816	-0.00000816	-0.00000816	-0.00000816	-0.00000816	-0.00000816	-0.00000816	-0.00000816	-0.00000816
-1.35E-05	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081
-1.35E-05	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081
-1.34E-05	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804
-1.34E-05	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804
-1.34E-05	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804
-1.33E-05	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798
-1.33E-05	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798
-1.33E-05	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798
-1.33E-05	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798
-1.34E-05	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804
-1.34E-05	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804
-1.34E-05	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804
-1.34E-05	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804
-1.34E-05	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804
-1.35E-05	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081
-1.35E-05	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081
-1.35E-05	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081
-1.35E-05	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081
-1.35E-05	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081
-1.35E-05	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081
-1.35E-05	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081
-1.35E-05	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081
-1.35E-05	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081
-1.35E-05	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081	-0.0000081
-1.34E-05	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804
-1.34E-05	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804	-0.00000804
-1.33E-05	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798
-1.33E-05	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798	-0.00000798
-1.32E-05	-0.00000792	-0.00000792	-0.00000792	-0.00000792	-0.00000792	-0.00000792	-0.00000792	-0.00000792	-0.00000792	-0.00000792	-0.00000792	-0.00000792	-0.00000792	-0.00000792	-0.00000792
-1.31E-05	-0.00000786	-0.00000786	-0.00000786	-0.00000786	-0.00000786	-0.00000786	-0.00000786	-0.00000786	-0.00000786	-0.00000786	-0.00000786	-0.00000786	-0.00000786	-0.00000786	-0.00000786
-1.30E-05	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078	-0.0000078
-1.28E-05	-0.00000768	-0.00000768	-0.00000768	-0.00000768	-0.00000768	-0.00000768	-0.00000768	-0.00000768	-0.00000768	-0.00000768	-0.00000768	-0.00000768	-0.00000768	-0.00000768	-0.00000768
-1.27E-05	-0.00000762	-0.00000762	-0.00000762	-0.00000762	-0.00000762	-0.00000762	-0.00000762	-0.00000762	-0.00000762	-0.00000762	-0.00000762	-0.00000762	-0.00000762	-0.00000762	-0.00000762
-1.25E-05	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075	-0.0000075
-1.23E-05	-0.00000738	-0.00000738	-0.00000738	-0.00000738	-0.00000738	-0.00000738	-0.00000738	-0.00000738	-0.00000738	-0.00000738	-0.00000738	-0.00000738	-0.00000738	-0.00000738	-0.00000738
-1.22E-05	-0.00000732	-0.00000732	-0.00000732	-0.00000732	-0.00000732	-0.00000732	-0.00000732	-0.00000732	-0.00000732	-0.00000732	-0.00000732	-0.00000732	-0.00000732	-0.00000732	-0.00000732
-1.20E-05	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072	-0.0000072
-1.17E-05	-0.00000702	-0.00000702	-0.00000702	-0.00000702	-0.00000702	-0.00000702	-0.00000702	-0.00000702	-0.00000702	-0.00000702	-0.00000702	-0.00000702	-0.00000702	-0.00000702	-0.00000702
-1.15E-05	-0.0000069	-0.0000069	-0.0000069	-0.0000069	-0.0000069	-0.0000069	-0.0000069	-0.0000069	-0.0000069	-0.0000069	-0.0000069	-0.0000069	-0.0000069	-0.0000069	-0.0000069
-1.13E-05	-0.00000678	-0.00000678	-0.00000678	-0.00000678	-0.00000678	-0.00000678	-0.00000678	-0.00000678	-0.00000678	-0.00000678	-0.00000678	-0.00000678	-0.00000678	-0.00000678	-0.00000678
-1.10E-05	-0.0000066	-0.0000066	-0.0000066	-0.0000066	-0.0000066	-0.0000066	-0.0000066	-0.0000066	-0.0000066	-0.0000066	-0.0000066	-0.0000066	-0.0000066	-0.0000066	-0.0000066
-1.08E-05	-0.00000648	-0.00000648	-0.00000648	-0.00000648	-0.00000648	-0.00000648	-0.00000648	-0.00000648	-0.00000648	-0.00000648	-0.00000648	-0.00000648	-0.00000648	-0.00000648	-0.00000648
-1.05E-05	-0.0000063	-0.0000063	-0.0000063	-0.0000063	-0.0000063	-0.0000063	-0.0000063	-0.0000063	-0.0000063	-0.0000063	-0.0000063	-0.0000063	-0.0000063	-0.0000063	-0.0000063
-1.03E-05	-0.00000618	-0.00000618	-0.00000618	-0.00000618	-0.00000618	-0.00000618	-0.00000618	-0.00000618	-0.00000618	-0.00000618	-0.00000618	-0.00000618	-0.00000618	-0.00000618	-0.00000618
-9.99E-06	-0.000005994	-0.000005994	-0.000005994	-0.000005994	-0.000005994	-0.000005994	-0.000005994	-0.000005994	-0.000005994	-0.000005994	-0.000005994	-0.000005994	-0.000005994	-0.000005994	-0.000005994
-9.72E-06	-0.000005832	-0.000005832	-0.000005832	-0.000005832	-0.000005832	-0.000005832	-0.000005832	-0.000005832	-0.000005832	-0.000005832	-0.000005832	-0.000005832	-0.000005832	-0.000005832	-0.000005832
-9.44E-06	-0.000005664	-0.000005664	-0.000005664	-0.000005664	-0.000005664	-0.000005664	-0.000005664	-0.000005664	-0.000005664	-0.000005664	-0.000005664	-0.000005664	-0.000005664	-0.000005664	-0.000005664
-9.17E-06	-0.000005502	-0.000005502	-0.000005502	-0.000005502	-0.000005502	-0.000005502	-0.000005502	-0.000005502	-0.000005502	-0.000005502	-0.000005502	-0.000005502	-0.000005502	-0.000005502	-0.000005502
-8.90E-06	-0.00000534	-0.00000534	-0.00000534	-0.00000534	-0.00000534	-0.00000534	-0.00000534	-0.00000534	-0.00000534	-0.00000534	-0.00000534	-0.00000534	-0.00000534	-0.00000534	-0.00000534
-8.63E-06	-0.000005178	-0.000005178	-0.000005178	-0.000005178	-0.000005178	-0.000005178	-0.000005178	-0.000005178	-0.000005178	-0.000005178	-0.000005178	-0.000005178	-0.000005178	-0.000005178	-0.000005178
-8.37E-06	-0.000005022	-0.000005022	-0.000005022	-0.000005022	-0.000005022	-0.000005022	-0.000005022	-0.000005022	-0.000005022	-0.000005022	-0.000005022	-0.000005022	-0.000005022	-0.000005022	-0.000005022
